"Timestamp","CPU cores","CPU capacity provisioned [MHZ]","CPU usage [MHZ]","CPU usage [%]","Memory capacity provisioned [KB]","Memory usage [KB]","Memory usage [%]","Disk read throughput [KB/s]","Disk write throughput [KB/s]","Disk size [GB]","Network received throughput [KB/s]","Network transmitted throughput [KB/s]"
"28.11.2015 23:35:00","4","0","270","2,82","10485760","718275","6,85","0","4","350","3","2"
"28.11.2015 23:40:00","4","0","305","3,18","10485760","781189","7,45","1","23","350","25","27"
"28.11.2015 23:45:00","4","0","400","4,16","10485760","802161","7,65","1","65","350","78","88"
"28.11.2015 23:50:00","4","0","260","2,71","10485760","774898","7,39","1","4","350","3","2"
"28.11.2015 23:55:00","4","0","267","2,79","10485760","704643","6,72","0","4","350","3","2"
"29.11.2015 00:00:00","4","0","257","2,68","10485760","670040","6,39","1","5","350","3","2"
"29.11.2015 00:05:00","4","0","290","3,02","10485760","774898","7,39","7","8","350","19","14"
"29.11.2015 00:10:00","4","0","317","3,3","10485760","1236271","11,79","42","101","350","7","9"
"29.11.2015 00:15:00","4","0","403","4,2","10485760","837812","7,99","2","45","350","69","76"
"29.11.2015 00:20:00","4","0","308","3,21","10485760","837812","7,99","1","23","350","34","38"
"29.11.2015 00:25:00","4","0","262","2,73","10485760","565182","5,39","0","4","350","3","2"
"29.11.2015 00:30:00","4","0","253","2,64","10485760","691012","6,59","1","4","350","2","2"
"29.11.2015 00:35:00","4","0","263","2,74","10485760","649069","6,19","1","5","350","3","2"
"29.11.2015 00:40:00","4","0","254","2,64","10485760","649069","6,19","1","4","350","3","2"
"29.11.2015 00:45:00","4","0","260","2,71","10485760","746586","7,12","0","4","350","3","2"
"29.11.2015 00:50:00","4","0","423","4,41","10485760","935330","8,92","1","82","350","100","113"
"29.11.2015 00:55:00","4","0","261","2,72","10485760","767558","7,32","7","5","350","3","2"
"29.11.2015 01:00:00","4","0","265","2,76","10485760","550502","5,25","1","5","350","3","2"
"29.11.2015 01:05:00","4","0","582","6,06","10485760","1600127","15,26","32","270","350","68","44"
"29.11.2015 01:10:00","4","0","265","2,76","10485760","1026556","9,79","1","25","350","3","2"
"29.11.2015 01:15:00","4","0","297","3,1","10485760","628097","5,99","0","6","350","3","2"
"29.11.2015 01:20:00","4","0","329","3,42","10485760","725615","6,92","1","34","350","41","46"
"29.11.2015 01:25:00","4","0","376","3,92","10485760","704643","6,72","1","51","350","65","73"
"29.11.2015 01:30:00","4","0","263","2,74","10485760","697303","6,65","1","4","350","2","2"
"29.11.2015 01:35:00","4","0","274","2,85","10485760","599785","5,72","0","4","350","3","2"
"29.11.2015 01:40:00","4","0","262","2,73","10485760","683672","6,52","1","5","350","3","2"
"29.11.2015 01:45:00","4","0","278","2,9","10485760","788529","7,52","1","4","350","3","2"
"29.11.2015 01:50:00","4","0","259","2,69","10485760","830472","7,92","1","4","350","3","2"
"29.11.2015 01:55:00","4","0","419","4,37","10485760","572522","5,46","0","78","350","90","100"
"29.11.2015 02:00:00","4","0","271","2,82","10485760","529531","5,05","1","8","350","13","14"
"29.11.2015 02:05:00","4","0","291","3,03","10485760","802161","7,65","1","5","350","3","2"
"29.11.2015 02:10:00","4","0","254","2,64","10485760","565182","5,39","1","4","350","3","2"
"29.11.2015 02:15:00","4","0","281","2,93","10485760","683672","6,52","0","4","350","3","2"
"29.11.2015 02:20:00","4","0","258","2,69","10485760","718275","6,85","1","5","350","3","2"
"29.11.2015 02:25:00","4","0","273","2,85","10485760","753926","7,19","0","7","350","8","8"
"29.11.2015 02:30:00","4","0","419","4,37","10485760","900727","8,59","1","79","350","95","107"
"29.11.2015 02:35:00","4","0","263","2,74","10485760","586154","5,59","0","4","350","3","2"
"29.11.2015 02:40:00","4","0","256","2,67","10485760","502268","4,79","1","4","350","2","2"
"29.11.2015 02:45:00","4","0","268","2,79","10485760","481296","4,59","0","4","350","3","2"
"29.11.2015 02:50:00","4","0","275","2,87","10485760","586154","5,59","1","5","350","11","10"
"29.11.2015 02:55:00","4","0","266","2,77","10485760","432013","4,12","0","4","350","2","2"
"29.11.2015 03:00:00","4","0","346","3,61","10485760","620757","5,92","1","36","350","47","52"
"29.11.2015 03:05:00","4","0","371","3,87","10485760","851444","8,12","4","32","350","55","63"
"29.11.2015 03:10:00","4","0","362","3,77","10485760","844104","8,05","3","6","350","4","6"
"29.11.2015 03:15:00","4","0","282","2,94","10485760","620757","5,92","0","4","350","3","2"
"29.11.2015 03:20:00","4","0","265","2,76","10485760","649069","6,19","1","4","350","3","2"
"29.11.2015 03:25:00","4","0","272","2,84","10485760","711983","6,79","0","4","350","2","2"
"29.11.2015 03:30:00","4","0","264","2,75","10485760","767558","7,32","1","4","350","2","2"
"29.11.2015 03:35:00","4","0","438","4,56","10485760","739246","7,05","0","83","350","96","108"
"29.11.2015 03:40:00","4","0","275","2,86","10485760","698352","6,66","1","4","350","6","7"
"29.11.2015 03:45:00","4","0","272","2,84","10485760","572522","5,46","0","4","350","3","2"
"29.11.2015 03:50:00","4","0","261","2,72","10485760","607126","5,79","1","4","350","2","2"
"29.11.2015 03:55:00","4","0","270","2,81","10485760","536871","5,12","0","4","350","2","2"
"29.11.2015 04:00:00","4","0","257","2,68","10485760","718275","6,85","1","4","350","2","2"
"29.11.2015 04:05:00","4","0","289","3,01","10485760","732955","6,99","1","16","350","17","17"
"29.11.2015 04:10:00","4","0","401","4,18","10485760","1068499","10,19","1","54","350","87","98"
"29.11.2015 04:15:00","4","0","319","3,33","10485760","760218","7,25","22","7","350","3","2"
"29.11.2015 04:20:00","4","0","313","3,27","10485760","978321","9,33","16","36","350","3","2"
"29.11.2015 04:25:00","4","0","265","2,76","10485760","683672","6,52","0","6","350","2","2"
"29.11.2015 04:30:00","4","0","257","2,68","10485760","704643","6,72","1","4","350","2","2"
"29.11.2015 04:35:00","4","0","265","2,76","10485760","670040","6,39","0","4","350","3","2"
"29.11.2015 04:40:00","4","0","354","3,69","10485760","718275","6,85","1","53","350","59","65"
"29.11.2015 04:45:00","4","0","336","3,51","10485760","851444","8,12","1","32","350","44","50"
"29.11.2015 04:50:00","4","0","257","2,68","10485760","1026556","9,79","1","4","350","2","2"
"29.11.2015 04:55:00","4","0","264","2,75","10485760","697303","6,65","0","3","350","3","2"
"29.11.2015 05:00:00","4","0","261","2,72","10485760","732955","6,99","1","4","350","3","2"
"29.11.2015 05:05:00","4","0","275","2,87","10485760","691012","6,59","0","4","350","3","2"
"29.11.2015 05:10:00","4","0","266","2,77","10485760","711983","6,79","1","4","350","3","2"
"29.11.2015 05:15:00","4","0","455","4,74","10485760","704643","6,72","1","82","350","101","113"
"29.11.2015 05:20:00","4","0","263","2,73","10485760","927990","8,85","1","4","350","3","2"
"29.11.2015 05:25:00","4","0","272","2,83","10485760","683672","6,52","0","4","350","3","2"
"29.11.2015 05:30:00","4","0","260","2,71","10485760","746586","7,12","1","4","350","3","2"
"29.11.2015 05:35:00","4","0","270","2,81","10485760","551551","5,26","0","4","350","3","2"
"29.11.2015 05:40:00","4","0","261","2,72","10485760","502268","4,79","1","4","350","3","2"
"29.11.2015 05:45:00","4","0","303","3,16","10485760","550502","5,25","0","18","350","20","21"
"29.11.2015 05:50:00","4","0","407","4,24","10485760","774898","7,39","1","69","350","83","94"
"29.11.2015 05:55:00","4","0","270","2,81","10485760","656409","6,26","0","4","350","3","2"
"29.11.2015 06:00:00","4","0","256","2,67","10485760","746586","7,12","1","4","350","3","2"
"29.11.2015 06:05:00","4","0","301","3,14","10485760","753926","7,19","5","6","350","17","12"
"29.11.2015 06:10:00","4","0","268","2,8","10485760","557842","5,32","1","4","350","3","2"
"29.11.2015 06:15:00","4","0","292","3,04","10485760","551551","5,26","0","4","350","3","2"
"29.11.2015 06:20:00","4","0","379","3,94","10485760","725615","6,92","1","55","350","62","68"
"29.11.2015 06:25:00","4","0","362","3,77","10485760","670040","6,39","1","29","350","42","47"
"29.11.2015 06:30:00","4","0","284","2,96","10485760","802161","7,65","1","4","350","3","2"
"29.11.2015 06:35:00","4","0","303","3,15","10485760","718275","6,85","0","4","350","3","2"
"29.11.2015 06:40:00","4","0","283","2,95","10485760","656409","6,26","1","4","350","3","2"
"29.11.2015 06:45:00","4","0","288","3","10485760","725615","6,92","0","4","350","3","2"
"29.11.2015 06:50:00","4","0","280","2,92","10485760","655360","6,25","1","4","350","3","2"
"29.11.2015 06:55:00","4","0","478","4,98","10485760","628097","5,99","1","82","350","100","113"
"29.11.2015 07:00:00","4","0","289","3,01","10485760","879755","8,39","0","4","350","3","2"
"29.11.2015 07:05:00","4","0","299","3,12","10485760","697303","6,65","1","4","350","3","2"
"29.11.2015 07:10:00","4","0","269","2,81","10485760","816841","7,79","3","6","350","4","6"
"29.11.2015 07:15:00","4","0","286","2,98","10485760","774898","7,39","1","6","350","4","2"
"29.11.2015 07:20:00","4","0","264","2,75","10485760","837812","7,99","1","4","350","3","2"
"29.11.2015 07:25:00","4","0","318","3,31","10485760","557842","5,32","1","26","350","29","31"
"29.11.2015 07:30:00","4","0","387","4,03","10485760","753926","7,19","1","60","350","74","84"
"29.11.2015 07:35:00","4","0","274","2,85","10485760","774898","7,39","0","4","350","3","2"
"29.11.2015 07:40:00","4","0","264","2,75","10485760","753926","7,19","1","3","350","3","2"
"29.11.2015 07:45:00","4","0","273","2,84","10485760","613417","5,85","0","4","350","3","2"
"29.11.2015 07:50:00","4","0","264","2,75","10485760","662700","6,32","1","4","350","3","2"
"29.11.2015 07:55:00","4","0","273","2,84","10485760","683672","6,52","0","4","350","3","2"
"29.11.2015 08:00:00","4","0","375","3,9","10485760","802161","7,65","1","63","350","68","75"
"29.11.2015 08:05:00","4","0","321","3,34","10485760","879755","8,39","1","23","350","35","40"
"29.11.2015 08:10:00","4","0","256","2,67","10485760","781189","7,45","0","3","350","3","2"
"29.11.2015 08:15:00","4","0","276","2,88","10485760","649069","6,19","1","5","350","3","2"
"29.11.2015 08:20:00","4","0","257","2,68","10485760","767558","7,32","0","3","350","3","2"
"29.11.2015 08:25:00","4","0","267","2,78","10485760","607126","5,79","1","4","350","3","2"
"29.11.2015 08:30:00","4","0","257","2,68","10485760","599785","5,72","1","4","350","3","2"
"29.11.2015 08:35:00","4","0","437","4,56","10485760","865075","8,25","0","82","350","100","113"
"29.11.2015 08:40:00","4","0","257","2,68","10485760","781189","7,45","1","4","350","3","2"
"29.11.2015 08:45:00","4","0","267","2,79","10485760","711983","6,79","0","4","350","3","2"
"29.11.2015 08:50:00","4","0","257","2,68","10485760","614466","5,86","1","4","350","3","2"
"29.11.2015 08:55:00","4","0","267","2,78","10485760","557842","5,32","0","4","350","3","2"
"29.11.2015 09:00:00","4","0","260","2,71","10485760","634388","6,05","1","4","350","3","2"
"29.11.2015 09:05:00","4","0","325","3,39","10485760","578814","5,52","0","28","350","31","34"
"29.11.2015 09:10:00","4","0","388","4,04","10485760","677380","6,46","1","41","350","72","81"
"29.11.2015 09:15:00","4","0","288","3","10485760","403702","3,85","0","4","350","3","2"
"29.11.2015 09:20:00","4","0","266","2,77","10485760","607126","5,79","1","4","350","3","2"
"29.11.2015 09:25:00","4","0","272","2,83","10485760","649069","6,19","0","4","350","3","2"
"29.11.2015 09:30:00","4","0","262","2,73","10485760","628097","5,99","0","4","350","3","2"
"29.11.2015 09:35:00","4","0","272","2,83","10485760","760218","7,25","1","5","350","3","2"
"29.11.2015 09:40:00","4","0","378","3,94","10485760","711983","6,79","1","48","350","70","77"
"29.11.2015 09:45:00","4","0","328","3,41","10485760","460325","4,39","1","21","350","33","37"
"29.11.2015 09:50:00","4","0","263","2,74","10485760","565182","5,39","1","4","350","3","2"
"29.11.2015 09:55:00","4","0","272","2,83","10485760","628097","5,99","0","4","350","2","2"
"29.11.2015 10:00:00","4","0","257","2,68","10485760","718275","6,85","1","4","350","3","2"
"29.11.2015 10:05:00","4","0","265","2,76","10485760","634388","6,05","0","5","350","3","2"
"29.11.2015 10:10:00","4","0","257","2,68","10485760","565182","5,39","1","4","350","2","2"
"29.11.2015 10:15:00","4","0","485","5,06","10485760","697303","6,65","1","83","350","101","113"
"29.11.2015 10:20:00","4","0","285","2,97","10485760","998244","9,52","0","4","350","3","2"
"29.11.2015 10:25:00","4","0","266","2,78","10485760","599785","5,72","1","4","350","2","2"
"29.11.2015 10:30:00","4","0","256","2,66","10485760","613417","5,85","0","3","350","2","2"
"29.11.2015 10:35:00","4","0","268","2,79","10485760","578814","5,52","1","4","350","2","2"
"29.11.2015 10:40:00","4","0","256","2,67","10485760","670040","6,39","0","3","350","2","2"
"29.11.2015 10:45:00","4","0","319","3,32","10485760","732955","6,99","1","19","350","33","36"
"29.11.2015 10:50:00","4","0","379","3,95","10485760","704643","6,72","1","51","350","70","79"
"29.11.2015 10:55:00","4","0","265","2,76","10485760","614466","5,86","1","4","350","2","2"
"29.11.2015 11:00:00","4","0","258","2,69","10485760","635437","6,06","0","3","350","2","2"
"29.11.2015 11:05:00","4","0","271","2,83","10485760","732955","6,99","1","4","350","3","2"
"29.11.2015 11:10:00","4","0","360","3,75","10485760","544211","5,19","3","5","350","4","6"
"29.11.2015 11:15:00","4","0","282","2,94","10485760","662700","6,32","1","5","350","3","2"
"29.11.2015 11:20:00","4","0","383","3,99","10485760","900727","8,59","0","66","350","72","80"
"29.11.2015 11:25:00","4","0","319","3,32","10485760","656409","6,26","1","22","350","31","35"
"29.11.2015 11:30:00","4","0","261","2,72","10485760","565182","5,39","0","4","350","2","2"
"29.11.2015 11:35:00","4","0","271","2,82","10485760","544211","5,19","1","4","350","2","2"
"29.11.2015 11:40:00","4","0","262","2,73","10485760","592445","5,65","0","3","350","2","2"
"29.11.2015 11:45:00","4","0","274","2,85","10485760","628097","5,99","1","4","350","2","2"
"29.11.2015 11:50:00","4","0","320","3,33","10485760","858784","8,19","3","4","350","39","28"
"29.11.2015 11:55:00","4","0","440","4,58","10485760","607126","5,79","1","80","350","100","113"
"29.11.2015 12:00:00","4","0","259","2,69","10485760","586154","5,59","0","3","350","2","2"
"29.11.2015 12:05:00","4","0","287","2,99","10485760","586154","5,59","6","7","350","17","12"
"29.11.2015 12:10:00","4","0","255","2,66","10485760","1047527","9,99","0","3","350","2","2"
"29.11.2015 12:15:00","4","0","283","2,95","10485760","753926","7,19","1","5","350","3","2"
"29.11.2015 12:20:00","4","0","282","2,94","10485760","760218","7,25","0","36","350","3","2"
"29.11.2015 12:25:00","4","0","355","3,7","10485760","607126","5,79","1","35","350","38","42"
"29.11.2015 12:30:00","4","0","368","3,84","10485760","761266","7,26","0","50","350","64","72"
"29.11.2015 12:35:00","4","0","266","2,77","10485760","844104","8,05","1","4","350","2","2"
"29.11.2015 12:40:00","4","0","258","2,69","10485760","732955","6,99","0","4","350","2","2"
"29.11.2015 12:45:00","4","0","267","2,78","10485760","599785","5,72","1","5","350","3","2"
"29.11.2015 12:50:00","4","0","259","2,7","10485760","635437","6,06","0","3","350","2","2"
"29.11.2015 12:55:00","4","0","265","2,76","10485760","565182","5,39","1","4","350","2","2"
"29.11.2015 13:00:00","4","0","391","4,08","10485760","677380","6,46","0","72","350","78","87"
"29.11.2015 13:05:00","4","0","310","3,23","10485760","572522","5,46","1","15","350","25","28"
"29.11.2015 13:10:00","4","0","263","2,74","10485760","711983","6,79","0","4","350","2","2"
"29.11.2015 13:15:00","4","0","284","2,96","10485760","599785","5,72","1","6","350","3","2"
"29.11.2015 13:20:00","4","0","265","2,76","10485760","691012","6,59","0","3","350","3","2"
"29.11.2015 13:25:00","4","0","272","2,84","10485760","586154","5,59","1","4","350","2","2"
"29.11.2015 13:30:00","4","0","264","2,75","10485760","641728","6,12","0","4","350","2","2"
"29.11.2015 13:35:00","4","0","444","4,63","10485760","691012","6,59","6","86","350","100","113"
"29.11.2015 13:40:00","4","0","264","2,76","10485760","788529","7,52","0","3","350","2","2"
"29.11.2015 13:45:00","4","0","275","2,86","10485760","586154","5,59","1","4","350","2","2"
"29.11.2015 13:50:00","4","0","264","2,75","10485760","634388","6,05","0","3","350","2","2"
"29.11.2015 13:55:00","4","0","274","2,85","10485760","670040","6,39","1","4","350","2","2"
"29.11.2015 14:00:00","4","0","262","2,73","10485760","670040","6,39","0","3","350","2","2"
"29.11.2015 14:05:00","4","0","358","3,73","10485760","956301","9,12","210","42","350","49","81"
"29.11.2015 14:10:00","4","0","354","3,69","10485760","662700","6,32","0","30","350","58","65"
"29.11.2015 14:15:00","4","0","291","3,03","10485760","879755","8,39","1","5","350","3","2"
"29.11.2015 14:20:00","4","0","258","2,69","10485760","753926","7,19","0","4","350","3","2"
"29.11.2015 14:25:00","4","0","265","2,76","10485760","711983","6,79","1","4","350","3","2"
"29.11.2015 14:30:00","4","0","255","2,66","10485760","551551","5,26","0","3","350","3","2"
"29.11.2015 14:35:00","4","0","267","2,78","10485760","607126","5,79","1","4","350","3","2"
"29.11.2015 14:40:00","4","0","405","4,22","10485760","634388","6,05","0","77","350","87","97"
"29.11.2015 14:45:00","4","0","287","2,99","10485760","788529","7,52","1","8","350","16","17"
"29.11.2015 14:50:00","4","0","255","2,66","10485760","711983","6,79","0","4","350","3","2"
"29.11.2015 14:55:00","4","0","265","2,76","10485760","655360","6,25","1","5","350","3","2"
"29.11.2015 15:00:00","4","0","259","2,7","10485760","530579","5,06","0","4","350","3","2"
"29.11.2015 15:05:00","4","0","274","2,86","10485760","620757","5,92","1","5","350","3","2"
"29.11.2015 15:10:00","4","0","274","2,85","10485760","809501","7,72","2","8","350","9","11"
"29.11.2015 15:15:00","4","0","442","4,61","10485760","795869","7,59","1","64","350","95","107"
"29.11.2015 15:20:00","4","0","265","2,76","10485760","774898","7,39","0","3","350","3","2"
"29.11.2015 15:25:00","4","0","272","2,84","10485760","697303","6,65","1","4","350","3","2"
"29.11.2015 15:30:00","4","0","262","2,73","10485760","774898","7,39","0","3","350","3","2"
"29.11.2015 15:35:00","4","0","274","2,85","10485760","586154","5,59","1","5","350","3","2"
"29.11.2015 15:40:00","4","0","263","2,74","10485760","599785","5,72","0","3","350","3","2"
"29.11.2015 15:45:00","4","0","352","3,67","10485760","676332","6,45","1","31","350","48","52"
"29.11.2015 15:50:00","4","0","354","3,68","10485760","683672","6,52","1","37","350","55","62"
"29.11.2015 15:55:00","4","0","273","2,85","10485760","628097","5,99","1","4","350","3","2"
"29.11.2015 16:00:00","4","0","261","2,72","10485760","620757","5,92","0","3","350","3","2"
"29.11.2015 16:05:00","4","0","266","2,77","10485760","628097","5,99","1","4","350","3","2"
"29.11.2015 16:10:00","4","0","254","2,65","10485760","711983","6,79","0","4","350","3","2"
"29.11.2015 16:15:00","4","0","276","2,88","10485760","649069","6,19","1","5","350","3","2"
"29.11.2015 16:20:00","4","0","411","4,28","10485760","816841","7,79","0","80","350","94","105"
"29.11.2015 16:25:00","4","0","279","2,91","10485760","593494","5,66","1","6","350","9","9"
"29.11.2015 16:30:00","4","0","253","2,63","10485760","691012","6,59","0","3","350","3","2"
"29.11.2015 16:35:00","4","0","286","2,98","10485760","607126","5,79","1","5","350","3","1"
"29.11.2015 16:40:00","4","0","266","2,77","10485760","544211","5,19","0","3","350","3","2"
"29.11.2015 16:45:00","4","0","282","2,93","10485760","683672","6,52","1","4","350","3","2"
"29.11.2015 16:50:00","4","0","290","3,02","10485760","593494","5,66","0","7","350","11","11"
"29.11.2015 16:55:00","4","0","451","4,7","10485760","544211","5,19","1","63","350","91","103"
"29.11.2015 17:00:00","4","0","285","2,97","10485760","760218","7,25","0","3","350","3","2"
"29.11.2015 17:05:00","4","0","306","3,19","10485760","691012","6,59","2","5","350","4","3"
"29.11.2015 17:10:00","4","0","290","3,02","10485760","635437","6,06","0","3","350","3","2"
"29.11.2015 17:15:00","4","0","311","3,24","10485760","655360","6,25","1","5","350","3","2"
"29.11.2015 17:20:00","4","0","292","3,05","10485760","795869","7,59","0","3","350","3","2"
"29.11.2015 17:25:00","4","0","410","4,27","10485760","879755","8,39","1","54","350","59","65"
"29.11.2015 17:30:00","4","0","344","3,59","10485760","739246","7,05","1","31","350","44","49"
"29.11.2015 17:35:00","4","0","277","2,88","10485760","691012","6,59","1","5","350","3","2"
"29.11.2015 17:40:00","4","0","265","2,76","10485760","767558","7,32","0","4","350","3","2"
"29.11.2015 17:45:00","4","0","275","2,87","10485760","677380","6,46","1","4","350","3","2"
"29.11.2015 17:50:00","4","0","273","2,84","10485760","698352","6,66","0","4","350","3","2"
"29.11.2015 17:55:00","4","0","277","2,89","10485760","697303","6,65","1","4","350","3","2"
"29.11.2015 18:00:00","4","0","433","4,51","10485760","767558","7,32","1","65","350","100","113"
"29.11.2015 18:05:00","4","0","292","3,04","10485760","578814","5,52","7","7","350","17","12"
"29.11.2015 18:10:00","4","0","259","2,7","10485760","662700","6,32","0","3","350","3","2"
"29.11.2015 18:15:00","4","0","275","2,87","10485760","529531","5,05","1","5","350","3","2"
"29.11.2015 18:20:00","4","0","255","2,66","10485760","697303","6,65","0","3","350","3","2"
"29.11.2015 18:25:00","4","0","265","2,76","10485760","565182","5,39","1","4","350","3","2"
"29.11.2015 18:30:00","4","0","290","3,03","10485760","649069","6,19","0","20","350","23","24"
"29.11.2015 18:35:00","4","0","400","4,17","10485760","460325","4,39","1","65","350","80","90"
"29.11.2015 18:40:00","4","0","254","2,65","10485760","732955","6,99","0","3","350","3","2"
"29.11.2015 18:45:00","4","0","266","2,77","10485760","544211","5,19","1","4","350","3","2"
"29.11.2015 18:50:00","4","0","255","2,66","10485760","656409","6,26","0","3","350","3","2"
"29.11.2015 18:55:00","4","0","264","2,76","10485760","613417","5,85","1","4","350","3","2"
"29.11.2015 19:00:00","4","0","257","2,68","10485760","774898","7,39","0","3","350","3","2"
"29.11.2015 19:05:00","4","0","389","4,06","10485760","515899","4,92","3","46","350","70","78"
"29.11.2015 19:10:00","4","0","319","3,32","10485760","851444","8,12","3","26","350","37","44"
"29.11.2015 19:15:00","4","0","285","2,97","10485760","586154","5,59","1","6","350","3","2"
"29.11.2015 19:20:00","4","0","263","2,74","10485760","725615","6,92","0","3","350","3","2"
"29.11.2015 19:25:00","4","0","273","2,85","10485760","691012","6,59","1","4","350","3","2"
"29.11.2015 19:30:00","4","0","263","2,74","10485760","704643","6,72","0","3","350","3","2"
"29.11.2015 19:35:00","4","0","273","2,84","10485760","571474","5,45","1","4","350","3","2"
"29.11.2015 19:40:00","4","0","431","4,49","10485760","683672","6,52","1","47","350","100","113"
"29.11.2015 19:45:00","4","0","275","2,86","10485760","683672","6,52","1","5","350","3","2"
"29.11.2015 19:50:00","4","0","264","2,75","10485760","452985","4,32","0","4","350","3","2"
"29.11.2015 19:55:00","4","0","275","2,87","10485760","460325","4,39","1","4","350","3","2"
"29.11.2015 20:00:00","4","0","261","2,72","10485760","593494","5,66","0","3","350","3","2"
"29.11.2015 20:05:00","4","0","268","2,79","10485760","704643","6,72","1","4","350","3","2"
"29.11.2015 20:10:00","4","0","300","3,12","10485760","767558","7,32","0","24","350","28","30"
"29.11.2015 20:15:00","4","0","402","4,19","10485760","893387","8,52","1","45","350","75","85"
"29.11.2015 20:20:00","4","0","254","2,64","10485760","823132","7,85","0","3","350","3","2"
"29.11.2015 20:25:00","4","0","265","2,76","10485760","774898","7,39","1","4","350","3","2"
"29.11.2015 20:30:00","4","0","254","2,65","10485760","691012","6,59","0","4","350","3","2"
"29.11.2015 20:35:00","4","0","265","2,77","10485760","544211","5,19","1","4","350","3","2"
"29.11.2015 20:40:00","4","0","254","2,64","10485760","670040","6,39","0","3","350","3","2"
"29.11.2015 20:45:00","4","0","386","4,03","10485760","565182","5,39","1","49","350","71","79"
"29.11.2015 20:50:00","4","0","304","3,17","10485760","795869","7,59","1","19","350","32","36"
"29.11.2015 20:55:00","4","0","266","2,78","10485760","628097","5,99","1","4","350","3","2"
"29.11.2015 21:00:00","4","0","258","2,69","10485760","565182","5,39","0","3","350","3","2"
"29.11.2015 21:05:00","4","0","274","2,86","10485760","586154","5,59","1","4","350","3","2"
"29.11.2015 21:10:00","4","0","264","2,75","10485760","670040","6,39","0","3","350","3","2"
"29.11.2015 21:15:00","4","0","285","2,97","10485760","649069","6,19","1","4","350","3","2"
"29.11.2015 21:20:00","4","0","430","4,48","10485760","816841","7,79","1","65","350","100","113"
"29.11.2015 21:25:00","4","0","288","3","10485760","887095","8,46","1","4","350","3","2"
"29.11.2015 21:30:00","4","0","289","3,01","10485760","670040","6,39","0","3","350","3","2"
"29.11.2015 21:35:00","4","0","293","3,05","10485760","802161","7,65","1","4","350","3","2"
"29.11.2015 21:40:00","4","0","262","2,74","10485760","698352","6,66","0","4","350","3","2"
"29.11.2015 21:45:00","4","0","274","2,86","10485760","809501","7,72","1","4","350","3","2"
"29.11.2015 21:50:00","4","0","319","3,32","10485760","691012","6,59","1","23","350","34","37"
"29.11.2015 21:55:00","4","0","388","4,04","10485760","704643","6,72","1","46","350","69","78"
"29.11.2015 22:00:00","4","0","260","2,71","10485760","858784","8,19","0","3","350","3","2"
"29.11.2015 22:05:00","4","0","266","2,77","10485760","635437","6,06","1","4","350","3","2"
"29.11.2015 22:10:00","4","0","256","2,67","10485760","613417","5,85","0","4","350","3","2"
"29.11.2015 22:15:00","4","0","278","2,89","10485760","649069","6,19","1","6","350","4","2"
"29.11.2015 22:20:00","4","0","254","2,65","10485760","866124","8,26","0","3","350","3","2"
"29.11.2015 22:25:00","4","0","397","4,14","10485760","649069","6,19","1","73","350","78","87"
"29.11.2015 22:30:00","4","0","292","3,04","10485760","753926","7,19","1","13","350","25","28"
"29.11.2015 22:35:00","4","0","267","2,78","10485760","607126","5,79","1","4","350","3","2"
"29.11.2015 22:40:00","4","0","254","2,65","10485760","670040","6,39","0","3","350","3","2"
"29.11.2015 22:45:00","4","0","267","2,79","10485760","670040","6,39","1","4","350","3","2"
"29.11.2015 22:50:00","4","0","256","2,67","10485760","586154","5,59","0","3","350","3","2"
"29.11.2015 22:55:00","4","0","266","2,78","10485760","481296","4,59","1","4","350","3","2"
"29.11.2015 23:00:00","4","0","428","4,46","10485760","502268","4,79","1","59","350","100","113"
"29.11.2015 23:05:00","4","0","278","2,9","10485760","557842","5,32","1","5","350","3","2"
"29.11.2015 23:10:00","4","0","270","2,81","10485760","795869","7,59","2","6","350","4","6"
"29.11.2015 23:15:00","4","0","289","3,01","10485760","655360","6,25","1","5","350","3","2"
"29.11.2015 23:20:00","4","0","267","2,79","10485760","984613","9,39","0","4","350","3","2"
"29.11.2015 23:25:00","4","0","280","2,92","10485760","634388","6,05","1","4","350","3","2"
"29.11.2015 23:30:00","4","0","335","3,49","10485760","816841","7,79","0","20","350","40","44"
"29.11.2015 23:35:00","4","0","379","3,95","10485760","746586","7,12","1","36","350","63","71"
"29.11.2015 23:40:00","4","0","264","2,75","10485760","718275","6,85","0","4","350","3","2"
"29.11.2015 23:45:00","4","0","274","2,86","10485760","718275","6,85","1","4","350","3","2"
"29.11.2015 23:50:00","4","0","265","2,76","10485760","613417","5,85","0","4","350","3","2"
"29.11.2015 23:55:00","4","0","282","2,93","10485760","439353","4,19","1","4","350","3","2"
"30.11.2015 00:00:00","4","0","263","2,75","10485760","502268","4,79","0","4","350","3","2"
"30.11.2015 00:05:00","4","0","436","4,55","10485760","865075","8,25","7","70","350","95","99"
"30.11.2015 00:10:00","4","0","497","5,18","10485760","1291846","12,32","81","126","350","28","34"
"30.11.2015 00:15:00","4","0","280","2,92","10485760","844104","8,05","1","4","350","3","2"
"30.11.2015 00:20:00","4","0","258","2,69","10485760","607126","5,79","0","4","350","3","2"
"30.11.2015 00:25:00","4","0","268","2,79","10485760","760218","7,25","1","4","350","3","2"
"30.11.2015 00:30:00","4","0","257","2,68","10485760","795869","7,59","0","3","350","3","2"
"30.11.2015 00:35:00","4","0","269","2,81","10485760","767558","7,32","1","5","350","3","2"
